timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
,,,,,,,
11-06-2021 18:30,b'Plan fun lessons with #Numberella escape rooms.    \xf0\x9f\x92\xa1  #classroom #edchat #eal #escaperooms #fridaymotivation #fun #FYFlamingoF #homeschooling2021 #hype #k12 #luck #parentingtips #STEM #teachingtips @MVCCT   &gt;&gt;&gt; https://t.co/xX8xOIpV9B https://t.co/yrfAMDpp15',b'aflnewberry3',"['Numberella', 'classroom', 'edchat', 'eal', 'escaperooms', 'fridaymotivation', 'fun', 'FYFlamingoF', 'homeschooling2021', 'hype', 'k12', 'luck', 'parentingtips', 'STEM', 'teachingtips']","London, England",149,1,0
,,,,,,,
11-06-2021 18:30,b'ICYMI Science Fictions: My submission to the consultation on the draft Australian Curriculum for science https://t.co/svCGrmSI2H #aussieED #edchat #edreform #education #ukedchat',b'greg_ashman',"['aussieED', 'edchat', 'edreform', 'education', 'ukedchat']","Ballarat, Victoria",16873,0,2
,,,,,,,
11-06-2021 18:28,"b'""Stop production before bigger problems develop later. Let\xe2\x80\x99s fix things as we see them, while they are fixable.""   From @drchagala: https://t.co/KApGmC9pjZ  #education #edchat'",b'allison_zmuda',"['education', 'edchat']","Virginia Beach, VA",7293,0,1
,,,,,,,
11-06-2021 18:26,b'It\xe2\x80\x99s #FunFriday! Reply with the gif that best describes your EOY feeling \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x98\x8e #TeacherGif #EducationCommunity #EdChat',b'Edulastic',"['FunFriday', 'TeacherGif', 'EducationCommunity', 'EdChat']","Fremont, CA",6651,0,1
,,,,,,,
11-06-2021 18:25,b'10 Education Stories From This Week That Everyone Ought to Know About  \xe2\x9e\xa1\xef\xb8\x8f https://t.co/l7mbBqjHLj   #K12 #Education #EdChat   via @IAMMGraham @Gabe__Kaminsky @oliviakrauth @ua14 @OCPAThink @matt_barnum @pinepaula @small_asher @saragregory @lisa_buie @MichaelPetrilli',b'ChoiceMediatv',"['K12', 'Education', 'EdChat']","Hoboken, NJ",15428,3,5
,,,,,,,
11-06-2021 18:25,b'Connecticut monitored daily #chronicabsence during the pandemic &amp; can use the metrics to support educational investments. Read more in the NEW report by @attendanceworks &amp; @EducateCT: https://t.co/DAXbpUX9mY #edchat',b'MrBeddes',"['chronicabsence', 'edchat']","Fife, WA",849,1,3
,,,,,,,
11-06-2021 18:25,"b""This month's #LeadingChangePLC is Monday, 6/14 at 11 am EST. Need help with specific problems of practice in personalized, competency-based learning? Discuss with peers across the US. https://t.co/tdfHSMnP9B @emily_a_smith @travislape #PersonalizedLearning #EdChat #EdLeadership https://t.co/BZt9fvKWTD""",b'knowledgeworks',"['LeadingChangePLC', 'PersonalizedLearning', 'EdChat', 'EdLeadership']","Cincinnati, Ohio",15387,0,0
,,,,,,,
11-06-2021 18:16,b'@Anthea06274890 So apparently there is a potentially #sensitivecontent here on a discussion  about #curriculum for 5 year Olds. #EdChat &amp; #Parents &amp; #SchoolBoards  I can remember when the school system was begging for 2-way communication https://t.co/DucNJ5BZXC',b'N_a_n_c_yBrown',"['sensitivecontent', 'curriculum', 'EdChat', 'Parents', 'SchoolBoards']",,417,2,18
,,,,,,,
11-06-2021 18:09,b'6 Ways to Encourage Learning Success in Virtual Classrooms https://t.co/r1YFhc2DJj #Learning #Teaching #DistanceLearning #OnlineLearning #VirtualClassrooms #EdTech #Edchat #classroom',b'RobotLABInc',"['Learning', 'Teaching', 'DistanceLearning', 'OnlineLearning', 'VirtualClassrooms', 'EdTech', 'Edchat', 'classroom']","San Francisco, CA",1741,0,0
,,,,,,,
11-06-2021 18:08,"b'""Lawmakers are unlikely to push for a mandate until the vaccine is approved for use by all school-age children."" #EdChat #COVID19  Read the full article here: https://t.co/twlRzFnTpe'",b'PresidioComms',"['EdChat', 'COVID19']","Anaheim, CA",79,0,0
,,,,,,,
11-06-2021 18:08,b'Making online and #hybridlearning more interactive: How embedded polling and student-centered activities help to make #onlinelearning and #hybridlearning more interesting and engaging.  https://t.co/3S4WrIlMTu #edtech #edchat',b'echo360',"['hybridlearning', 'onlinelearning', 'hybridlearning', 'edtech', 'edchat']","Reston, VA",14707,0,0
,,,,,,,
11-06-2021 18:07,"b'Join experts from @PanoramaEd, @FuelEdSchools, and @SanDiegoCOE for a webinar on Monday, June 14 to discuss how to center adult well-being &amp; trauma-informed care as we prepare to reopen for the \xe2\x80\x9821-\xe2\x80\x9922 school year. \xe2\x9d\xa4\xef\xb8\x8f Register today: https://t.co/DR52KMpkWO #edutwitter #edchat https://t.co/epKw3ZqFd0'",b'PanoramaEd',"['edutwitter', 'edchat']","Boston, MA",4523,1,4
,,,,,,,
11-06-2021 18:03,b'What is a #soliloquy? Students will be able to define and understand the uses of the soliloquy by dramatists &amp; create their own soliloquies/monologues.  https://t.co/oK7Yn0Jc3M  #EdChat #Educhat #COVID19 #Art #Theater #DistanceLearning #Hamlet @AFTunion @AFTteach https://t.co/3lfAPWVQPm',b'sharemylesson',"['soliloquy', 'EdChat', 'Educhat', 'COVID19', 'Art', 'Theater', 'DistanceLearning', 'Hamlet']","Washington, DC",13867,0,1
,,,,,,,
11-06-2021 18:02,b'Connecticut monitored daily #chronicabsence during the pandemic &amp; can use the metrics to support educational investments. Read more in the NEW report by @attendanceworks &amp; @EducateCT: https://t.co/wpTDtNiYR7 #edchat https://t.co/UKkFqtP3Gd',b'identiMetricsID',"['chronicabsence', 'edchat']","Jenkintown, PA",143,0,2
,,,,,,,
11-06-2021 18:01,"b'#edchat #ela #pbl #extendedlearning teaching 10ELA this summer. I want to make a portion of it PBL\xe2\x80\x94 more summer camp than school. We will do IRB and writing to creative prompts, but want something hands on they can do several modes of writing to. I\xe2\x80\x99m allergic to TPT. Ideas?'",b'MsHanesTweets',"['edchat', 'ela', 'pbl', 'extendedlearning']",,95,0,0
,,,,,,,
11-06-2021 18:00,"b'The task of identifying unfinished learning will certainly be daunting. Join us on June 23rd for this fast-paced, informative webinar for K-12 administrators where we explore how to navigate these uncharted waters: https://t.co/t9ubUmCwWa #Edchat https://t.co/vi2CHOFy64'",b'we_are_vaei',['Edchat'],"Grand Rapids, MI",664,0,0
,,,,,,,
11-06-2021 18:00,"b""NEW POST Ontario's new Year 9 Mathematics curriculum: The global war on mathematics continues https://t.co/AuGwkoAlcY #aussieED #edchat #edreform #education #ukedchat""",b'greg_ashman',"['aussieED', 'edchat', 'edreform', 'education', 'ukedchat']","Ballarat, Victoria",16873,0,0
,,,,,,,
11-06-2021 17:57,b'Learn why tiered supports are helpful for all students in this short video from Dr. Rachel Brown.  https://t.co/yogLKifDmz  #teachertwitter #edtech #edchat #MTSS https://t.co/f6qkbG9fpF',b'Illuminateed',"['teachertwitter', 'edtech', 'edchat', 'MTSS']","Irvine, CA",3975,1,2
,,,,,,,
11-06-2021 17:56,b'Learn #Coding #python with @YKDojo on YouTube #edtech #edchat https://t.co/VUEDhmYyun',b'eduappsandmore',"['Coding', 'python', 'edtech', 'edchat']","Oxford, MS",1788,2,1
,,,,,,,
11-06-2021 17:44,b'Already I am being rushed into planning for next year. I think one of the greatest gifts school leaders can offer teachers right now is to NOT talk about the fall. I\xe2\x80\x99m doing my best to make space on reflection &amp; celebration of this year.  Agree or disagree? #edchat',b'TheRealLindsay2',['edchat'],"Portland, OR",1775,2,52
,,,,,,,
11-06-2021 17:43,b'@mssydneyhoffman This is an awesome diagram. I really enjoyed how it was clearly broken down and is easy to follow. This can be very helpful for visual learners  #edchat',b'AndrewMacPhail9',['edchat'],Treaty 4 Land- Regina SK,30,0,0
,,,,,,,
11-06-2021 17:40,"b'Reuters, Star Tribune win Pulitzer Prizes for reporting on U.S. policing . Congratulations \xe2\x81\xa6@ReutersUS\xe2\x81\xa9 \xe2\x81\xa6@StarTribune\xe2\x81\xa9  #edchat \xe2\x81\xa6\xe2\x81\xa6@writingproject\xe2\x81\xa9  https://t.co/7UqB5Lzjbx'",b'gdahlby',['edchat'],"Iowa, USA",2407,0,0
,,,,,,,
11-06-2021 17:39,b'Spatial ability with Blocs. Created with @UniOfSurrey! https://t.co/AbfleonqKz #edchat #edtech #HomeSchool #homeschooling #Edinburgh #free #education #startup #edtechchat https://t.co/2K66FmKi1h',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'Edinburgh', 'free', 'education', 'startup', 'edtechchat']",,587,0,0
,,,,,,,
11-06-2021 17:38,"b'If Critical Race Theory Is Banned, Are Teachers Protected by the First Amendment? #Edchat https://t.co/p8U2F0WfYb'",b'tomwhitby',['Edchat'],"LI, NY",79599,0,2
,,,,,,,
11-06-2021 17:38,"b'Released earlier this year, @RELCentral\xe2\x80\x99s #edresearch report ""How Nebraska Teachers Use and Perceive Summative, Interim, and Formative Data"" explores the manner in which educators in Nebraska utilize #eddata in their professional lives: https://t.co/apstApgYzD #edchat #education'",b'DougVanDine',"['edresearch', 'eddata', 'edchat', 'education']","Denver, CO",46,2,2
,,,,,,,
11-06-2021 17:35,"b'Recovery thru acceleration, as opposed to deficit thinking focused on learning loss, empowers schools to develop a comprehensive plan to determine where learners currently are to help them get back on track and accelerate their learning https://t.co/a2TAUwXSQQ #edchat #suptchat https://t.co/vpIiz07dqU'",b'E_Sheninger',"['edchat', 'suptchat']","Cypress, TX",154145,100,252
,,,,,,,
11-06-2021 17:35,b'The @ChiGrrll Education Policy Daily is out! https://t.co/mdTx8wGdxr #edchat #edreform Stories via @TeachForAmerica @MichaelPetrilli @sbanjo',b'chigrrll',"['edchat', 'edreform']","Chicago, IL",1417,0,0
,,,,,,,
11-06-2021 17:33,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Friday, June 11, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform - https://t.co/RuaFCdebUP https://t.co/7ViqlccE95""",b'coopmike48',"['REDFORED', 'tbats', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform']",California,7869,3,1
,,,,,,,
11-06-2021 17:33,"b'Big Education Ape: TOP POSTS THIS WEEK Saturday, June 5, 2021 #REDFORED #tbats #openonlywhensafe #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform - https://t.co/H4saVGavyZ https://t.co/E4xKh4d0bT'",b'coopmike48',"['REDFORED', 'tbats', 'openonlywhensafe', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform']",California,7869,2,1
,,,,,,,
11-06-2021 17:31,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Friday, June 11, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform - https://t.co/1wKEpnIHW2 https://t.co/3oeTBaWt16""",b'coopmike48',"['REDFORED', 'tbats', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform']",California,7869,0,0
,,,,,,,
11-06-2021 17:30,"b'Knowledge speaks, but wisdom listens.  #Kids #edChat Inspire Them \xe2\x86\x92 https://t.co/8zS98jPB8G https://t.co/y8BIUXvBTV'",b'Imported_Fun',"['Kids', 'edChat']","Shanghai, China",110950,0,1
,,,,,,,
11-06-2021 17:29,b'Calling all Ts with #postCOVIDteaching tips! Share #OneSmallThing that you have discovered through the #DistanceLearning experience that you want to bring to #F2F classrooms next year? #edchat https://t.co/Bq4eDJZysm',b'dghtymusicrocks',"['postCOVIDteaching', 'OneSmallThing', 'DistanceLearning', 'F2F', 'edchat']","Wylie, TX",353,1,1
,,,,,,,
11-06-2021 17:24,"b'Are you looking to reuse your old Google Forms or recycle them for the next school year? In this episode of Tech Coach Weekly, Jeff and Sue show you the best way ... https://t.co/rWxW37NayP #GoogleForms #TechCoachWeekly #Google #AskTheTechCoach #KyGoDigital #KyDLC #edchat #edtech'",b'sv314dws',"['GoogleForms', 'TechCoachWeekly', 'Google', 'AskTheTechCoach', 'KyGoDigital', 'KyDLC', 'edchat', 'edtech']","ÜT: 38.056471,-85.53063",2573,0,2
,,,,,,,
11-06-2021 17:24,b'Reflections on: What to Keep from Remote Teaching &amp; Learning  https://t.co/Eu8k6NumBB  #LEAPeffect #SEL #edtech #CultureED #edchat #education #teaching #remotelearning #remoteteaching https://t.co/l5aLChlXcQ',b'ElisaBostwick',"['LEAPeffect', 'SEL', 'edtech', 'CultureED', 'edchat', 'education', 'teaching', 'remotelearning', 'remoteteaching']","Horseheads, NY",25270,6,20
,,,,,,,
11-06-2021 17:22,"b'Released earlier this year, @RELCentral\xe2\x80\x99s #edresearch report ""How Nebraska Teachers Use and Perceive Summative, Interim, and Formative Data"" explores the manner in which educators in Nebraska utilize #eddata in their professional lives: https://t.co/jAO8XCYydi #edchat #education'",b'shmaier',"['edresearch', 'eddata', 'edchat', 'education']",,133,1,1
,,,,,,,
11-06-2021 17:22,"b""Enroll in a FREE Edulastic Certified course this summer. Upon completion, we'll send you a professional development certificate.   Learn more and enroll: https://t.co/oOaSqCbdAq #edchat https://t.co/0KiXHEGgQJ""",b'Edulastic',['edchat'],"Fremont, CA",6651,1,2
,,,,,,,
11-06-2021 17:19,"b""We recommend leaders not judge their SEL skills, but commit to engaging in the work on a daily basis.  It's the action, not the judgment that matters.  https://t.co/K06rre6t8v @Getting_Smart @tvanderark @LavadaRobin @TylerThigpen @CorwinPress #SEL #k12 #school #edchat""",b'randybw15',"['SEL', 'k12', 'school', 'edchat']",Bay Area,425,0,2
,,,,,,,
11-06-2021 17:17,"b""Check out my Pixton class photo! https://t.co/EwVmgC7Pg8 #PixtonClassPhoto #edchat via @PixtonEDU  @SouthFieldsV Special Thanks to our grade 8 buddies in Ms. Hatfield's class for coming to do this fun activity with us!""",b'msbulmerFDKarts',"['PixtonClassPhoto', 'edchat']",Caledon ON,429,0,8
,,,,,,,
11-06-2021 17:10,b'Last week we were invited to Newtown NS with our Preschool group to meet the teachers and to see their fabulous new outdoor classroom. Shared nature ethos makes for great transitions! @MICLimerick @EarlyChildhdIRL @VoiceforTeacher #ecechatie #edchat https://t.co/lWcwgEODNi',b'sharon_skehill',"['ecechatie', 'edchat']","Galway, Ireland",240,4,28
,,,,,,,
11-06-2021 17:07,b'TI: What is self-control? https://t.co/vPH40o2WlC #edtech #edchat #elemchat #prekchat #kchat #kinderchat #1stchat #2ndchat #3rdchat #4thchat #5thchat #middlechat #mschat #6thchat #behavior #teachertools https://t.co/bDm66C3UjH',b'teacheridea',"['edtech', 'edchat', 'elemchat', 'prekchat', 'kchat', 'kinderchat', '1stchat', '2ndchat', '3rdchat', '4thchat', '5thchat', 'middlechat', 'mschat', '6thchat', 'behavior', 'teachertools']",,2055,0,0
,,,,,,,
11-06-2021 17:04,"b'Sometimes, you just need to put an elephant in front of your student to get them engaged.  @teachthought #teachertwitter #teaching #learning #edchat  https://t.co/EpKSt9Hi26'",b'TCEA',"['teachertwitter', 'teaching', 'learning', 'edchat']","Austin, TX",38068,0,2
,,,,,,,
11-06-2021 17:03,b'@Pen63 @dorapap72 @JoyKirr @Media_Barber @KrevatSusan @palan57 @mrsdkrebs @techie_teach It\xe2\x80\x99s that time again\xe2\x80\x94 from @Pen63 #8weeksofsummer teacher blogging challenge! #edchat @dorapap72 @JoyKirr @Media_Barber @tracywantanabe @KrevatSusan @palan57 @mrsdkrebs @techie_teach @readingin6th @KESmithereens https://t.co/mTlpGkIB4h',b'grammasheri',"['8weeksofsummer', 'edchat']",Coulee Dam,3687,0,1
,,,,,,,
11-06-2021 17:02,b'There\xe2\x80\x99s more to fidgeting than meets the eye &amp; not all comfortable to hear - we need to look at behaviours through multiple lenses &amp; in relation to #learning &amp; childhood occupations - does fidgeting support or hinder? What need does it meet? #edchat  #SENCO #inclusion #sen https://t.co/6oQ2zQUJvN',b'SaskiaGrassie',"['learning', 'edchat', 'SENCO', 'inclusion', 'sen']",,416,2,4
,,,,,,,
11-06-2021 17:02,"b""If you are a #HighSchool teacher &amp; you're looking for innovative learning resources to open the conversation on #diversity, culture, language, race, gender, beliefs or socioeconomics. Check out this list!  https://t.co/aKW8w8pPEl  #EdChat #pridemonth #LBGTQ @AFTunion @AFTteach https://t.co/ErCxh03mDj""",b'sharemylesson',"['HighSchool', 'diversity', 'EdChat', 'pridemonth', 'LBGTQ']","Washington, DC",13867,1,3
,,,,,,,
11-06-2021 17:01,b'It\xe2\x80\x99s that time again\xe2\x80\x94 from @Pen63 #8weeksofsummer teacher blogging challenge! #edchat @dorapap72 @JoyKirr @Media_Barber @tracywantanabe @KrevatSusan @palan57 @mrsdkrebs @techie_teach @readingin6th @KESmithereens https://t.co/mTlpGkIB4h',b'grammasheri',"['8weeksofsummer', 'edchat']",Coulee Dam,3687,1,2
,,,,,,,
11-06-2021 16:57,b'Unbelievably exciting delivery today thanks to @Y2Mrsh \xe2\x9d\xa4\xef\xb8\x8f My first ever teacher planner\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc  #edutwitter #ukeduchats #edchats #teachertwitter #NQT #ECT #teacherlife #teacherwellbeing #tiptoptipsedu #edchat https://t.co/YfVF9I1Rj0',b'MissHooper16',"['edutwitter', 'ukeduchats', 'edchats', 'teachertwitter', 'NQT', 'ECT', 'teacherlife', 'teacherwellbeing', 'tiptoptipsedu', 'edchat']","London, England",584,0,11
,,,,,,,
11-06-2021 16:57,"b'OPINION by @caheadstart , @thelearningcare &amp; @ececonsortium: A ""mixed delivery"" system, in which state-funded early learning programs can be in any school, would better serve the needs of families. #caedu #edchat #earlyed #caleg #capol  https://t.co/mD6VNNZJJf'",b'EdSource',"['caedu', 'edchat', 'earlyed', 'caleg', 'capol']","Oakland, CA",20899,3,2
,,,,,,,
11-06-2021 16:57,"b'For over 34 years, @MackinLibrary has provided library and classroom materials for grades PK-12. Check them out today! https://t.co/aiAAjSduSf #edchat #edtech #literacy #reading #engagechat #teaching #teacherlife #education #fundraising #crowdfunding'",b'PledgeCents',"['edchat', 'edtech', 'literacy', 'reading', 'engagechat', 'teaching', 'teacherlife', 'education', 'fundraising', 'crowdfunding']",USA,4652,0,3
,,,,,,,
11-06-2021 16:53,b'#Parents and #Teachers on the lookout for free reading resources this summer break \xf0\x9f\x91\x87 \xf0\x9f\x91\x87  https://t.co/MrvVRVR3a2  #summerreading #kidsbooks #summerbreak #edchat #teachertwitter #disted https://t.co/e2YAkEmVeI',b'BoardShare',"['Parents', 'Teachers', 'summerreading', 'kidsbooks', 'summerbreak', 'edchat', 'teachertwitter', 'disted']","Evanston, IL",701,0,1
,,,,,,,
11-06-2021 16:53,b'Asking questions is an essential \xe2\x80\x94 yet often overlooked \xe2\x80\x94 lifelong learning skill. Join us next month for Teaching Students to Ask Their Own Questions: Best Practices in the #QFT @hgse_profed. Register by July 1! #inquiry #edchat #k12 #curiosity https://t.co/g5ZKSuvdCk https://t.co/3Xq8mz5l7A',b'RightQuestion',"['QFT', 'inquiry', 'edchat', 'k12', 'curiosity']","Cambridge, MA",8379,2,3
,,,,,,,
11-06-2021 16:50,"b'Released earlier this year, @RELCentral\xe2\x80\x99s #edresearch report ""How Nebraska Teachers Use and Perceive Summative, Interim, and Formative Data"" explores the manner in which educators in Nebraska utilize #eddata in their professional lives: https://t.co/WAjUUVM46H #edchat #education'",b'DrPrewett',"['edresearch', 'eddata', 'edchat', 'education']","Setauket, NY",182,0,1
,,,,,,,
11-06-2021 16:50,b'Google Keep for the Classroom #edtech #edchat https://t.co/NoVT0Ps2LO',b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1788,0,0
,,,,,,,
11-06-2021 16:49,b'Buy these out. Teach your students about the brain. Remove the \xe2\x80\x9cmagic\xe2\x80\x9d of learning; normalize it! #edchat #educhat #teaching #TheBrain https://t.co/RkYnOykyX7',b'MrZobeck',"['edchat', 'educhat', 'teaching', 'TheBrain']","Onalaska, WI",4453,0,0
,,,,,,,
11-06-2021 16:40,b'Just a little bit of inspiration for the day!   #ukedchat  #nqtchat #aqascience #aussieED #edchat https://t.co/lZh29kayvM',b'teacherchalky1',"['ukedchat', 'nqtchat', 'aqascience', 'aussieED', 'edchat']",,5319,0,2
,,,,,,,
11-06-2021 16:39,"b'""The mask mandate would continue regardless of whether employees or students are vaccinated, with rare potential exceptions for students with disabilities."" #EdChat #COVID19  Read the full article here: https://t.co/7SK2CzxhWm'",b'PresidioComms',"['EdChat', 'COVID19']","Anaheim, CA",79,0,0
,,,,,,,
11-06-2021 16:38,"b""Don't forget to check out our Under the Hat video with @mrjones_EDU from @RGSWorcester discussing why sharing and showcasing #digital #content is important to him!  https://t.co/QurEnrk8mn   #DigitalSignage #edutwitter #edtech #ukedchat #edchat https://t.co/PM6o8hE9j2""",b'trilbytv',"['digital', 'content', 'DigitalSignage', 'edutwitter', 'edtech', 'ukedchat', 'edchat']",UK,1437,3,3
,,,,,,,
11-06-2021 16:34,b'@SheilaH08177248 @arfoor85 Folks who sought change and self improvement will always get it. Those seeking to just check off a box generally don\xe2\x80\x99t. Our pandemic education plan exposed a great many box checkers. Not your fault. #Edchat',b'tomwhitby',['Edchat'],"LI, NY",79599,0,2
,,,,,,,
11-06-2021 16:30,"b'A Deep learning read! \xe2\x80\x98A healthier approach\xe2\x80\xa6acknowledge that creating change will inevitably create some conflict, &amp; to create shared experiences that build relationships &amp;common language authentically\xe2\x80\x99 #EdLeaders #whatisschool #edchat #DiversityEquityInclusion #diversitymatters https://t.co/XOO4DJEqSi'",b'debbiemah',"['EdLeaders', 'whatisschool', 'edchat', 'DiversityEquityInclusion', 'diversitymatters']",Cowichan Valley SD79,3586,1,2
,,,,,,,
11-06-2021 16:30,b'Inequity in #education is all of our responsibility.  https://t.co/j5Ds5Ddmi6 #edchat #edtech #teaching',b'MattHiefield',"['education', 'edchat', 'edtech', 'teaching']","Beaverton, OR",51442,0,3
,,,,,,,
11-06-2021 16:30,"b'Every keynote and panel - and selected other sessions - at #ASESummerConf will be recorded, adding more than 15 hours of CPD to watch at your leisure - including this brilliant keynote from @chrisharriKings - BOOK NOW: https://t.co/Oauu1A83ck #SciEd #ASEChat #edchat #scichat https://t.co/fm4PAQc7Yc'",b'theASE',"['ASESummerConf', 'SciEd', 'ASEChat', 'edchat', 'scichat']",UK,20660,5,2
,,,,,,,
11-06-2021 16:30,b'Interesting in learning more about #UDL and #VoiceThread? Join us for a free workshop next week! https://t.co/U8PE3TJa47 #edtech #edchat',b'voicethread',"['UDL', 'VoiceThread', 'edtech', 'edchat']",,7175,0,0
,,,,,,,
11-06-2021 16:30,b'ICYMI Science Fictions: My submission to the consultation on the draft Australian Curriculum for science https://t.co/svCGrmB6E7 #ukedchat #edchat #edreform #education #aussieED',b'greg_ashman',"['ukedchat', 'edchat', 'edreform', 'education', 'aussieED']","Ballarat, Victoria",16873,0,3
,,,,,,,
11-06-2021 16:29,"b'Yesterday in my @Ed47382 class, I heard of a new book title called \xe2\x80\x9cBrown: The Many Shades of Love\xe2\x80\x9d by Nancy Johnson James and Constance Moore. It is a beautiful book that can be used to celebrate diversity and racial differences in the classroom! #Edchat https://t.co/TE3YWYjhjn'",b'MrsHaileyHinton',['Edchat'],"Calgary, Alberta",6,1,1
,,,,,,,
11-06-2021 16:28,b'Shelby County Schools ends partnership with pre-K provider Porter-Leath and competes for students #EdChat #PreK #ECE #EduTwitter https://t.co/ZjcWHNmsOK',b'ChalkbeatTN',"['EdChat', 'PreK', 'ECE', 'EduTwitter']","Memphis, TN",8135,1,5
,,,,,,,
11-06-2021 16:27,"b'I4C: Flag Day Lesson. This site includes worksheets, quizzes, puzzles and a video. (elementary) https://t.co/ThWIGV8RCn #edchat #1stchat #2ndchat #3rdchat #4thchat #5thchat #Quiz #worksheets #printables https://t.co/7jODOwjFVb'",b'internet4classr',"['edchat', '1stchat', '2ndchat', '3rdchat', '4thchat', '5thchat', 'Quiz', 'worksheets', 'printables']","Memphis, TN",6961,0,0
,,,,,,,
11-06-2021 16:26,b'P-TECH CTE 2015 and 2021 https://t.co/549eBSaFZk #fridaymorning #ptech #weareptech @rashidfdavis #gradnation #amgrad #edtech #edchat #innovation #weekend',b'rashidfdavis',"['fridaymorning', 'ptech', 'weareptech', 'gradnation', 'amgrad', 'edtech', 'edchat', 'innovation', 'weekend']",,2412,0,0
,,,,,,,
11-06-2021 16:26,b'Did you forget to attach the letter before sending your @epraise message?   Not to worry! Staff can now attach files mid-conversation!  \xf0\x9f\x8e\x89  Find out more about Messenger here\xf0\x9f\x91\x87  https://t.co/lhQDLZNvRY  #edchat #edtech #sltchat #schoolcommunication https://t.co/Pca86I5vNq',b'epraiseUK',"['edchat', 'edtech', 'sltchat', 'schoolcommunication']",Exeter,2035,2,1
,,,,,,,
11-06-2021 16:25,"b""The latest Chu's News! https://t.co/BCRecVJPk4 Thanks to @StudentSuccess @PoliticsK12 #schoolchoice #edchat""",b'Dale_Chu',"['schoolchoice', 'edchat']","Denver, Colorado",3223,0,0
,,,,,,,
11-06-2021 16:25,b'Today I got to play with puppies\xe2\x80\xa6 how was your Friday afternoon? \xf0\x9f\x91\x80\xf0\x9f\x91\x80 #edchat https://t.co/A4tWVnBBe7',b'ThomasJHassall',['edchat'],"South West, England",906,0,8
,,,,,,,
11-06-2021 16:24,b'#EdLeaders know all the reasons WHY schools should start later for the well-being of teens (scroll our #StartSchoolLater Twitter feed or visit website for reminders!). This webinar will explain HOW to navigate logistics of implementing healthy school hours. #edchat #edreform https://t.co/88aTzGWIEM',b'StartSchoolL8r',"['EdLeaders', 'StartSchoolLater', 'edchat', 'edreform']",USA,1518,0,2
,,,,,,,
11-06-2021 16:22,"b'Registration is still open for  #KPEC2021   4 fantastic keynotes +  breakouts  \xe2\x80\x93 all for $99.   Join live on June 22-23, 2021 + playback recordings  for 30 days!  https://t.co/r1r6XZwMkX  #IAedchat #iowaed  #edchat  #ILedchat #wischat #AIMSnetwork #wiseduchat https://t.co/d6NnRPiBC7'",b'KeystoneAEA',"['KPEC2021', 'IAedchat', 'iowaed', 'edchat', 'ILedchat', 'wischat', 'AIMSnetwork', 'wiseduchat']",,2262,0,0
,,,,,,,
11-06-2021 16:21,b'Are You Designing Systems for People to Comply or Innovate?   by @katiemartinedu   #edchat #edtech #innovation #cultureed  https://t.co/RVUKiM9wFa https://t.co/QAz7EF497x',b'JMcKeanK12',"['edchat', 'edtech', 'innovation', 'cultureed']","Pittsburgh, PA",1200,1,0
,,,,,,,
11-06-2021 16:18,"b'The human spirit needs to accomplish, to achieve, to triumph to be happy. - Ben Stein #CatherineBosley #EdChat https://t.co/hJb9TWG03o'",b'CBosley19',"['CatherineBosley', 'EdChat']",Cleveland,6401,0,3
,,,,,,,
11-06-2021 16:17,"b'The human spirit needs to accomplish, to achieve, to triumph to be happy. - Ben Stein #PeteCanavan #EdChat https://t.co/eLYyWRJID5'",b'pjcpete',"['PeteCanavan', 'EdChat']","Larksville, PA",3298,0,0
,,,,,,,
11-06-2021 16:17,"b'Affected Development: Will Kids Ever Recover from Isolation? For many children, our panicked pandemic lives are the only lives they\xe2\x80\x99ve ever known. https://t.co/Njw6yty5kf #kids #covid19 #parenting #edchat'",b'LeonardoEffect',"['kids', 'covid19', 'parenting', 'edchat']",Belfast / UK,1917,0,1
,,,,,,,
11-06-2021 16:17,b'Looking to Embed Interventions and Collaborative Time? Plan to attend the Timetabling for Elementary Success session on June 22 from 9 am-12 pm Only $20! Register now at https://t.co/ROwEaQzK2y #abed  @carcpd  #atplc #cpchat #learning #edchat #lrnchat #teaching #abedpd #abedchat https://t.co/7oz8zd8iWI',b'Jigsaw_Learning',"['abed', 'atplc', 'cpchat', 'learning', 'edchat', 'lrnchat', 'teaching', 'abedpd', 'abedchat']","Lacombe, Alberta",2398,2,2
,,,,,,,
