timestamp,tweet_text,dimension_label
,,
27-05-2021 16:03,"b'In high schools across the country, students are driving education transformation.  Learn how it happens at https://t.co/8uxGDNALPe!  #edchat #schooldistricts #highschool #studentleadership https://t.co/9iTgOfWcTm'",
,,
27-05-2021 16:02,b'How are you Building Your EDU Brand?  Read the full article: How Did You Build Your EDU Brand: Featuring Jeff Gargas of Teach Better \xe2\x96\xb8 https://t.co/ZZVMBETEO7  #teachbetter #edu #education #edchat #k12 #edtech #edtechchat https://t.co/D9owVgcLSN',
,,
27-05-2021 16:00,b'Did you know that only 29% of employees report being \xe2\x80\x9cvery satisfied\xe2\x80\x9d with their current training and development opportunities? (Smarp)  #EdTech #Edchat #Edu #Educhat #Learning #Leadership #Elearning #Student #Students #Edreform #UKEdChat #Success #Hiringandpromotion #Future https://t.co/SnMAPph8E7',
,,
27-05-2021 16:00,"b'This week, we presented data from the #ConditionOfEd to Congress, but you don\xe2\x80\x99t need to be up on Capitol Hill to access the full report.  Our UPDATED indicator system also presents the #EdStats in NEW ways. Check it out here: https://t.co/JlgyUcobcQ  #EdChat https://t.co/H9F6F4Mptm'",
,,
27-05-2021 16:00,"b'Real time collaboration, genuine connection, and efficient productivity help everyone stay focused on teaching and learning.  Learn More at https://t.co/wf5jTLob5N  #GoogleWorkspaceforEducation #Workspace #GreauxGoogle #myPD247 #LAEDCHAT #EdChat https://t.co/eo1klIezOf'",
,,
27-05-2021 16:00,"b'I4C: Compare Information. Read the text, select the two details that are included in the text. Then compare the details that were included in both texts. https://t.co/akfh2dFY3D #edchat #3rdchat #4thchat #5thchat #langarts #ela #reading #literature #Quiz https://t.co/2oeIU0qYDn'",
,,
27-05-2021 15:58,"b'""This year, despite all the immense challenges, has also presented some unexpected positives."" -Chrissy Talbot, Grade 2 Teacher blogs: https://t.co/2DNs93ZJ0C #edchat https://t.co/LYL5qpKCks'",
,,
27-05-2021 15:56,b'A powerful message about the impact of instructor presence/relationships with students! https://t.co/yu34gMgtey #HigherEd #distancelearning  #edchat #pedagogy #AcademicTwitter #communityofinquiry',
,,
27-05-2021 15:56,b'Students getting some physical activity by raising egg laying hens https://t.co/SK22edmcSi #edchat https://t.co/GsGBtYav2j',
,,
27-05-2021 15:55,"b""Proud to share that our Digital Promise - Verizon Innovative Learning Schools Program received a Halo Award for our work last year. I'm proud of this work and these people!  #dpvils #education #edchat #edtech Digital Promise https://t.co/Txd1zvElsA""",
,,
27-05-2021 15:54,b'How are you Building Your EDU Brand?  Read the full article: How Did You Build Your EDU Brand: Featuring Jeff Gargas of Teach Better \xe2\x96\xb8 https://t.co/AmTQedrlgs  #teachbetter #edu #education #edchat #k12 #edtech #edtechchat https://t.co/5pxOouQHG3',
,,
27-05-2021 15:54,"b'Come join a great company and do great things. Northeast US area (ignore NYC location)   As a K-12 Strategist, you will help our K-12 customers address the key challenges they face in district  https://t.co/J2UC5ErsTs   #education #edtech #edchat'",
,,
27-05-2021 15:53,b'5 tips for engaging and equitable hybrid learning. Great tips as we still are moving through online learning.  https://t.co/Fj3V6naQli #HigherEd #EdChat #EdTech #OnlineLearning https://t.co/Fj3V6naQli',
,,
27-05-2021 15:52,"b""Once things start to get back to normal and I'm in my own lab with everything to hand I'm looking forward to getting students building models again!   #ukedchat #science #nqtchat #aqascience #aussieED #edchat https://t.co/L32e6uhwO6""",
,,
27-05-2021 15:50,"b'Collaborative Jamboards are great IF your students don\xe2\x80\x99t get silly and mess with everyone\xe2\x80\x99s work, that why I include an \xe2\x80\x9cExpress Yourself\xe2\x80\x9d slide to channel that \xe2\x80\x9ccreative\xe2\x80\x9d energy \xf0\x9f\x98\x89 #edutwitter #edchat https://t.co/GGAwyRwTwu'",
,,
27-05-2021 15:50,b'Keeping Content Current: Freshen it Up to Keep Kids Engaged. #edtech #edchat https://t.co/oxEvDphbH6',
,,
27-05-2021 15:48,b'Reminder - Memorial Day Savings of Up to 40% on Practical Intervention Resources for Children and Teens - https://t.co/dxz2lAjNVD Save now on K-12 #SEL #mentalhealth programs and more! #schoolcounselors #socialworkers #schoolpsych #scchat #edchat #teachers #resilience #cbtworks https://t.co/VZxJ1LMUzi',
,,
27-05-2021 15:48,"b""\xf0\x9f\x93\xa2 Register for our June webinars and explore effective uses of 'Catch up' and 'Recovery Premium' and what it takes to run a Summer School Programme!  \xf0\x9f\x93\x9dRegistration Required\xf0\x9f\x93\x9d  #edchat #schoolleaders #headteachers""",
,,
27-05-2021 15:45,"b'Consider applying for the Literacy Collaborative (now virtual), for a long-term approach to literacy teaching and learning. Training begins in August!   Learn more: https://t.co/StfxmIO5Mm  #teachers #educators #Teaching #Literacy #LiteracyForAll #edchat #edutwitter https://t.co/o6iIBb7kfy'",
,,
27-05-2021 15:45,b'Many American Indian and Alaska Native families continue to follow seasonal migration patterns that have been passed down since time immemorial. Learn about these traditions and how to support Native migratory students in school. https://t.co/uR3ASxnXF5 #IndianEd #EdChat https://t.co/ya1cCb1kIl',
,,
27-05-2021 15:45,"b'As educators, we know that students learn in a variety of ways. In our latest blog, #MasterTeacher and #instructionalcoach Katie Burns shares three strategies to adapt lessons for visual learners. #edchat https://t.co/bz7gkFkrWN'",
,,
27-05-2021 15:42,"b""Districts faced with implementing either #HQIM or #personalizedlearning recognize that a more complex, nuanced \xe2\x80\x9cboth and\xe2\x80\x9d approach has a better chance of improving learning environments &amp; student outcomes. Read more about what's possible at https://t.co/f0Y1HuFfxx #edchat #K12 https://t.co/rOUos9kpq9""",
,,
27-05-2021 15:42,b'#Edchat  Using Conflict as an \xe2\x80\x98Avenue for Change\xe2\x80\x99  https://t.co/cJn91Ct3Ju',
,,
27-05-2021 15:40,"b'""For those of you who are not teachers, please know it is like moving in and out of a house every year."" \xf0\x9f\x93\xa6 @LoveLit01 #K12 #EdChat #SummerBreak https://t.co/M42gtJMb58'",
,,
27-05-2021 15:39,b'Why Is Memorial Day a Holiday? https://t.co/XeV6p3H6J6 @Wonderopolis @NCFL #edchat #MemorialDay2021',
,,
27-05-2021 15:37,"b'EP. 34 features @MandyStalets discussing learning progressions; she also talks remote learning, math instruction/assessment, &amp; feedback.  \xf0\x9f\x9f\xa3Apple https://t.co/FKZargnSdw \xf0\x9f\x9f\xa2Spotify https://t.co/YS7inVO0ig \xf0\x9f\x94\xb4YouTube https://t.co/Z6Y8Z3uYey  #ATAssessment #TeachBetter #atplc #edchat https://t.co/NHtYFYd86Q'",
,,
27-05-2021 15:36,b'The year that changed everything!  @druinok I included a short explanation of the test corrections. \xf0\x9f\xa4\x93 Tell us YOUR story! \xf0\x9f\xa5\xb3 #iteachmath #mtbos #edtech #mathchat #edchat #edutwitter  https://t.co/s9SOHZa1on',
,,
27-05-2021 15:35,b'power of @bibliocommons &gt; promoted by Angie Thomas and Nic Stone - debut of B.B. Alston @brownbookshelf @bb_alston also @Cleveland_PL Brooklyn Branch for pick up today :) https://t.co/7VGkwNODIR #summerreading #edchat',
,,
27-05-2021 15:31,b'How Hidden Classroom Dynamics Can Stymie Girls in STEM https://t.co/ikufBbOnHw #GirlsinSTEM #STEM #Gendergap #STEMchat #WomeninSTEM #EdTech #Edchat #classroom #Students #gender',
,,
27-05-2021 15:30,"b'Yesterdays top 3 conversations: #chataboutbrand, #custserv, #edchat check them out now @ https://t.co/dQAR3c8LaQ'",
,,
27-05-2021 15:30,"b""We're inviting you to the #T4G4AfterDark edchat! Tune in Thursday @ 8:30 PM! Questions will come from the @T4G4_ handle! Be sure to include #T4G4AfterDark in your tweets so we can collaborate and connect! https://t.co/QxZCPVT6AU""",
,,
27-05-2021 15:28,b'This piece does a great job bringing to light some of the issues that students in emerging markets are facing as they adapt to #education in a post #COVID world.    #DigitalDivide #EmergingMarkets #EdChat #BroadbandForAll   https://t.co/AFrmEdTHXv',
,,
27-05-2021 15:26,b'Need a fun way to challenge your students\xe2\x80\x99 minds? Entertain them with these 45 brain teasers for kids. Bonus points if you can stump any adults! \xf0\x9f\xa4\xaf #TeacherTwitter #EdChat #K12 https://t.co/5j6jJE45ar',
,,
27-05-2021 15:25,"b""How can you help long-term English Learners to successfully test out of your district's EL program? Last week, Kris ran this popular webinar with @KellyReiderELP. You can catch up here: https://t.co/izcopvcaHE #ellchat #edchat #edtech #k12""",
,,
27-05-2021 15:22,"b'Going forward, how will districts systematically assess and compare these innovations, and decide which ones to pilot and (if they meet cost/benefit targets) later scale up? #edcolo #teamjeffco #edchat #copolitics @RbnLake @ChadAldeman @MichaelPetrilli  https://t.co/AKKZlEth6d'",
,,
27-05-2021 15:19,b'3&gt; Join today\xe2\x80\x99s #EDSummerCollab Virtual Session for a tabletop discussion w/ us (@NatCompCenter) on fiscal transparency and SEA and LEA expenditures for #SummerLearning and other expanded learning opportunities. &gt;&gt; https://t.co/EZF7SEN908. #SummerLearning #EdChat #SuptChat',
,,
27-05-2021 15:17,b'\xf0\x9f\x94\x94 Tired of hearing notifications during a #Zoom or #GoogleMeet? Try this \xe2\xac\x87\xef\xb8\x8f How to Mute a Tab in Google Chrome  https://t.co/25uMWUryJN  #edtech #googlemeet #zoom #edchat #TCEA #ISTE #googleedu',
,,
27-05-2021 15:17,"b'Fishing, drama, learning guitar. How some districts are planning a summer of fun to reconnect w/students @partnr4childrn #caedu #edchat #caedchat by @dianalambert https://t.co/nSV03x0EAU'",
,,
27-05-2021 15:15,"b""Hey #PLN, I'm looking for short (5-15 min) podcasts for middle school to use for #SpiderWebDiscussion We've done a ton of @TEDTalks already. Any topic goes! @alexiswiggins @jmattmiller @mrmatera  #PLN365 #waledchat #CultureEd #EducationNeverDies #TeacherTwitter #edchat""",
,,
27-05-2021 15:13,b'oodlu PREMIUM SCHOOL overview: https://t.co/oWamXoIjpC #edchat #edtech #HomeSchool #homeschooling #Edinburgh #education #teaching #free #school https://t.co/L1pNfvR9eu',
,,
27-05-2021 15:11,b'Factile- An Easy Way to Create Jeopardy-style Quiz Games. https://t.co/brErxplRE3 #edtech #edchat #elemchat #2ndchat #3rdchat #4thchat #5thchat #middlechat #mschat #6thchat #7thchat #hschat #9thchat #10thchat #mathchat #elemmathchat #scichat #Quiz https://t.co/HsuqkssqAr',
,,
27-05-2021 15:10,"b'The learning sciences can inform choice of instructional strategies, design of learning environments and class cultures, and selection of edtech to improve student learning.   Read why @iste cares about the learning sciences: https://t.co/LnHl3lePc3  #EdChat #EdTech https://t.co/8JfTgiMAGG'",
,,
27-05-2021 15:05,"b'We will be LIVE in New Orleans! \xf0\x9f\x8e\x89\xf0\x9f\x91\x8f! Please join us for an amazing #TPC21 conference! If you can\xe2\x80\x99t make it to New Orleans, there\xe2\x80\x99s a virtual option too \xf0\x9f\x92\xbb#edtech #EdChat #HigherEd #highereducation @Magnapubs @teachprof https://t.co/t1hZXBSPhJ'",
,,
27-05-2021 15:04,"b'Zaretta Hammond ""Culturally Responsive Teaching"" at the San Francisco Pu... https://t.co/J84DWlkzIU #equity #edchat'",
,,
27-05-2021 15:04,b'We are so proud of @TMS_Counselor from @TeagueMS_AISD -- Dyann is a leader fellow alum and has been featured in the @ASCAtweets magazine for her use of tech tools in the classroom. #edchat #TXed https://t.co/rTx4MGP8ZY',
,,
27-05-2021 15:03,"b""Ready for summer? As you're starting to wrap up the school year, explore these six quick and easy tips to help you get organized while leveraging popular tools from Microsoft: https://t.co/9UsYFrfGjo #edtech #edchat #microsofteducation https://t.co/t3qQ1ytAnG""",
,,
27-05-2021 15:02,b'\xf0\x9f\xa7\xa0 #MentalHealthAwarenessMonth: Helping Others and Promoting Safe Spaces. Find in this collection of free resources:  \xf0\x9f\x92\x9b Being Mindful \xf0\x9f\x92\x9a Tackling Anxiety \xf0\x9f\xa7\xa1 Addressing Suicide  https://t.co/jqThGQ1esr  #EdChat #Educhat #COVID19 #DistanceLearning @AFTunion @AFTteach https://t.co/UDlU3ZxBr0',
,,
27-05-2021 15:01,b'NEW! The Early Literacy Station Platinum &amp; AfterSchool Edge have gotten an upgrade! Announcing Platinum Version 2 of our All-In-One and Tablet workstations. Read the full press release here: https://t.co/U9ezHG92cf #earlyliteracy #earlylearning #edchat #librariesmatter https://t.co/gBPIYlSlBh',
,,
27-05-2021 15:00,b'Begin your professional development in #TBL with our online certification program and get a chance to learn from and network with educators all over the world! @TBLearning  Sign up here!\xf0\x9f\x91\x89https://t.co/oFXLZ2YE4N  #facdev #flippedclassroom #meded #edchat #highered #remoteteaching https://t.co/3Ni1rQ4sXw',
,,
27-05-2021 15:00,"b'Through Ethnic Studies, Schools Push to Include Marginalized Perspectives - from @edutopia Ethnic studies proponents say K\xe2\x80\x9312 curriculum has remained largely Eurocentric and disconnected from the growing population of students of color in the U.S. https://t.co/uLQPgPVBbZ #edchat https://t.co/LxEYNs5W6Q'",
,,
27-05-2021 14:58,"b'Help? I am looking for Free Teacher PD online training to share with some of my teachers friends -tech, science,  Prefer your recommendations rather than my unproven google searches. Help? #ngsschat #edchat #teachertech #edtechchat https://t.co/r3PIRGKSh6'",
,,
27-05-2021 14:49,b'#ThoughtfulThursday question this week. If you could only keep 3 phone apps what would they be? #TechImaginations #edtech #teaching #ShakeUpLearning #AskTheTechCoach #edchat #TikTok #apps https://t.co/IDKxDhHGE9',
,,
27-05-2021 14:49,b'The FAILure movement\xe2\x80\xa6 #edtech #edchat https://t.co/63JzJg6scp',
,,
27-05-2021 14:49,"b'This is why I love 9th graders, and consequently...my job! #whyiteach @HEBISDpeople #teacherlife #edchat https://t.co/dYm3itITsC'",
,,
27-05-2021 14:46,b'Don\xe2\x80\x99t miss out! The early bird rate for our Mental Health Academy ends on May 31st. Get registered here: https://t.co/Iu0s5ExTME #MHAcademy #MentalHealth #GetLiterate #edchat https://t.co/lQ3bYwwVKW',
,,
27-05-2021 14:45,"b""Overloaded but still need to make time for #PD that doesn't just check off a box for your staff?  This FREE #webinar with @SimonBreakspear will introduce you to a method that will make your time and effort go further. https://t.co/A8CmCL6wzy  #Edchat #Education #leaders #PLC https://t.co/vMjfBmOHOB""",
,,
27-05-2021 14:43,b'KS4 AQA GCSE Chemistry Revision Flashcard Bundle https://t.co/L1ckUNZ9K9 via @tesResources #ukedchat #nqtchat #aqascience #aussieED #edchat',
,,
27-05-2021 14:37,b'I am really enjoying writing this series for @IntrepidEdNews #flippedlearning #masterylearning #differentiation #edchat #edtechchat #remotelearning #ReachEveryStudent https://t.co/VfeCAjfii6',
,,
27-05-2021 14:37,"b""UNITE &amp; IGNITE. \xf0\x9f\x8e\x86   Don't miss #MSC2021! Together, we\xe2\x80\x99ll unite around our common cause of rigorous and equitable student learning and ignite our passion for giving all students the education they deserve in our care. Register now: https://t.co/y5umI3JFfj  #leadered #edchat https://t.co/XvYN4Lva04""",
,,
27-05-2021 14:35,"b'@LRobbTeacher Woke up to this today...\xe2\x80\x9dand may need to repeat a grade\xe2\x80\x9d.  So beyond retaining third graders missing cut score, a multitude of children possibly held back. My head hurts, my heart, too. #edchat https://t.co/oI6aL7sHqq https://t.co/WLWiKEEZxp'",
,,
27-05-2021 14:32,"b'YES!!! \xf0\x9f\x91\x8f  \xe2\x9e\xa1\xef\xb8\x8f""Business Insider proclaimed that \'homeschooling could be the smartest way to teach kids in the 21st century.\'\xe2\x80\x9d \xe2\xac\x85\xef\xb8\x8f  #edchat #gtchat #K12 #Parents @kerry_edu  https://t.co/Sc3sq2lDDg via @feeonline'",
,,
27-05-2021 14:32,b'Teaching Media Literacy Isn\xe2\x80\x99t Optional These Days...it is essential! https://t.co/bTEJ0Kuvou #edchat #education #ntchat #educhat #litchat #elachat #sschat #edtech #edtechchat @ncte @AMLE @middleweb https://t.co/PA9GJyP4N4',
,,
27-05-2021 14:31,"b""Why not give modelling it a go when things start to get back to normal.  Here's an example of something I use   #ukedchat #science #nqtchat #aqascience #aussieED #edchat https://t.co/CLo0YiUjXk""",
,,
27-05-2021 14:30,b'\xe2\x80\x9cTeachers don\xe2\x80\x99t wake up in the morning and say: \xe2\x80\x98I wanna scar Johnny for life!\xe2\x80\x99 But it happens.\xe2\x80\x9d - @rfischeresq on today\xe2\x80\x99s ep of #maththerapypodcast w @TheMathGuru   Listen here: https://t.co/6fVrKnRJYa  #teachers #classroom #educators #edutwitter #edchat #mathschat #maths https://t.co/DC0tfYe3TX',
,,
27-05-2021 14:29,b'Something to see! David Booth\xe2\x80\x99s I\xe2\x80\x99ve Got Something to Say now being sold in Japan \xe2\x80\x94 wow!  #booknews #edchat #profdev #aroundtheworld https://t.co/TsJq0KY4Jd',
,,
27-05-2021 14:26,b'AP U.S. History Curriculum Designer is needed https://t.co/oTiRClKwwt #remoteworking #sschat #edchat #education #WritingCommunity #writerslife #historyteacher #teachertwitter #jobfairy #jobs #TeachingJobs #ThursdayThoughts',
,,
27-05-2021 14:26,b'Nothing has worked for equality. FREE #Wisdom is the solution for kids grades 5-12 so they become good adults https://t.co/FiUpxQmnbT  #K12 #SEL #edreform #school #EDUcators #edchat #middleschool #highschool #equality #racism #education #kids  #teaching #respect #TEACHers https://t.co/itf0XM5AOK',
,,
27-05-2021 14:26,"b'The most important role that observation has to play in education is not as a method of assessment but as a collaborative tool of inquiry to explore what, why &amp; how we do what we do when we are learning or teaching. Its key strength is as a shared sense making tool #edchat'",
,,
27-05-2021 14:25,"b'There\'s a lot of PD we can do over the summer, and this book tops my list of ""to reads."" Powerful from the get-go! Grab your copy here! (Full disclosure, I wrote chapter 27.) https://t.co/QQlrSiU6AH #100StopSeries #4OCFpln #CrazyPLN #DitchBook #tlap #k12 #edchat #education https://t.co/5uDHQ9LPm3'",
,,
27-05-2021 14:25,"b""UNITE &amp; IGNITE. \xf0\x9f\x8e\x86   Don't miss #MSC2021! Together, we\xe2\x80\x99ll unite around our common cause of rigorous and equitable student learning and ignite our passion for giving all students the education they deserve in our care. Register now: https://t.co/6rDFvVjYPD  #leadered #edchat https://t.co/xZQ1TMYX18""",
,,
27-05-2021 14:25,"b""Using @BookCreatorApp to starting a new summer project.   Would love your thoughts on...  Why do teacher's tweet?  #oesrams #Teachers #interACTIVEclass #3rdchat #AppleEDUchat #edchat #edutwitter  #BookCreatorAmbassador https://t.co/wyEnUuLb3e""",
,,
27-05-2021 14:24,b'#TLTalkRadio Season 7: Episode 34 \xe2\x80\x93 Global Innovators Academy \xe2\x80\x93 Interview with Kevin Anselmo  https://t.co/pp70q772tG  #education #edchat @lfuinihetten @kevinanselmo @GloInnovAcademy https://t.co/UXkdvGFvx3',
,,
27-05-2021 14:24,b'Senior Interaction Designer is needed https://t.co/fM8WNru4zO #remotework #edchat #education #Interactive #design #designthinking #HCI #uxdesign #uxjobs #EdtechIE21 #jobfairy #job #thursdaymotivation',
,,
27-05-2021 14:24,"b'""This year, despite all the immense challenges, has also presented some unexpected positives."" -Chrissy Talbot, Grade 2 Teacher blogs: https://t.co/30YCfQeWVM #edchat https://t.co/oxIUyJkNAd'",
,,
27-05-2021 14:24,b'Enter to win free training from CPI. https://t.co/dsnK4lnXqp #sponsored #edchat #teachertwitter',
,,
27-05-2021 14:22,b'Learning and Evaluation Lead is needed https://t.co/1HuFJ9T9Jh #remotejobs #edchat #education #edresearch #AERA #Data #Analytics #improvement #jobfairy #Jobs #ThursdayThoughts',
,,
27-05-2021 14:21,b'@IACollegeAid Jamie Covell sharing how great partnership help create great outcomes @IowaSCAtweets @cfsml @CentralRivers @JenSigrist @IADeptofEd @FAFSA #iaedchat #edchat @amoine68 #craea https://t.co/lHFPazUNcA',
,,
27-05-2021 14:21,"b'Roll to randomly generate #genomes with these #3Dprinted #dice. Then, assign attributes to dominant and recessive traits to find out which genome is the best given a range of scenarios.  #STEMed #edtech #3Dprinting #biochat #biology #STEM #edchat #scichat #handsonlearning @ROBO3D https://t.co/Ip0pPGE2Vl'",
,,
27-05-2021 14:20,b'Assessment Design Partner is needed https://t.co/3Z2l1LaAfU #remoteworking #edchat #education #designthinking #designer #Students #learning #JobSearch #jobhunt #thursdayvibes',
,,
27-05-2021 14:20,b'A support system for school leaders juggling multiple crises  https://t.co/p2qO3lVNTI #EdChat',
,,
27-05-2021 14:20,b'What does your online discussion rubric look like? #edchat #ETCoaches #OnlineClasses #OnlineLearning #OnlineTeaching https://t.co/xZPlOa4a02',
,,
27-05-2021 14:18,b'Educational UX Strategist is needed https://t.co/A06l3NgO66 #remotework #edchat #education #uxjobs #uxdesign #uxresearch #EdTech21 #edtechchat #jobfairy #Jobs #thursdaymorning',
,,
27-05-2021 14:07,b'READ! \xe2\x80\x9cSupporting Students at a Distance: A Discussion with Two Rural School Psychologists on Challenges and Opportunities During the COVID-19 Pandemic\xe2\x80\x9d from @REL_West: https://t.co/efubl9XRr9 #COVID19EDU #edchat #education #edutwitter',
,,
27-05-2021 14:06,"b'\xf0\x9f\x92\xa1 Help us! Add lessons and resources to support school reopening \xf0\x9f\x8f\xab, hybrid teaching &amp; #DistanceLearning.\xf0\x9f\x9a\xb8Join this school reopening community &amp; find new ways to create, discover and share lesson plans:  \xf0\x9f\x8d\x8e https://t.co/3fhoweZPfV  #EdChat #Educhat #COVID19 @AFTunion @AFTteach https://t.co/xaeT50WswW'",
,,
27-05-2021 14:03,"b'Gratitude for all of the beautiful books this man left our planet with, inspiring generations of curious young readers across the globe!  #pypchat #edchat https://t.co/cH1Yj1pLco'",
,,
27-05-2021 14:00,b'Sir Ken Robinson says revolutionizing #education allows more people to find their passion. How do we rethink the natural order of education so it aligns with current circumstances?  https://t.co/t76EfwLUqu  #edchat #remotelearning #classroom #adultlearning #elearning #teaching',
,,
27-05-2021 14:00,b'How do you create an environment that promotes social emotional learning and academic success? #SEL #EdChat https://t.co/Ji16p6hOjC https://t.co/oMH9iEIwAr',
,,
27-05-2021 14:00,"b'Issues hindering #opensource adoption in #k12 #schools &amp; #highered: ""Fewer support options, lack of edu-specific software, smaller community, many tools seen as \'industry standard\', convenience, ongoing availability, integration""  https://t.co/6WNTHuTJDi #edchat #edtech #edreform'",
,,
27-05-2021 14:00,b'THIS WEEK on #LitLinks \xf0\x9f\x91\x80 How #STEM #art #writing #poetry cultivate a sense of gratitude for nature &amp; connect Ss to the wider world \xf0\x9f\x91\x89https://t.co/kvaaaYJVcc  @NellBeckerman @cameronbooks #homeschoolchat #edchat @CCReadingAssoc #sciencepoetry https://t.co/j1ZSOxFWs2',
,,
27-05-2021 14:00,"b'Our next #edchat #twitterchat from @TeachersFirst,  Student-Centered Learning Ideas with Playlists and Choice Boards, is in ONE WEEK on 6/3 at 8 PM EDT.  \xf0\x9f\x91\x89  Use hashtags #OK2Ask and #TeachersFirst to join our chat hosted by @BowerKM.  #edtechchat  #edtech #teachertwitter https://t.co/5hNJtONRHV'",
,,
27-05-2021 13:58,b'Are you sometimes left confused by children\xe2\x80\x99s behaviour? Does it feel that sometimes no matter what you do nothing seems to help?  Join us on 29th June to explore what children and young people\xe2\x80\x99s behaviour might be communicating \xf0\x9f\x91\x87 https://t.co/ka5zeASISB #edchat #Behaviour https://t.co/oLAkv1QTPC',
,,
27-05-2021 13:52,b'Yesterday we explored #dailylife #singing &amp; #seashanties #puppetry and #drumming all over the province #virtually   We get such amazing gas mileage with these virtual workshops :)   Plus we get a chance to work with so many amazing #educators and #Students   #edchat #onted',
,,
27-05-2021 13:49,"b""Tonight's the night folks! Come for the rich dialogue, stay for the possible free ticket to BPL's summer conference, Big Bang! Register before it's too late! cc: @dintersmith #DeeperLearning #EdChat #PblChat https://t.co/gEVX9oXEJu""",
,,
27-05-2021 13:49,b'3D Printer: Comgrow Creality Ender 3 Review #edtech #edchat https://t.co/VO5xRnqulU',
,,
27-05-2021 13:47,"b'For Some Eighth Graders, Belated Good News https://t.co/gBw5KLbLdo #ptech #weareptech @Radcliffe_SJR @rashidfdavis @bylizrobbins @PathwaysInTech @PTECHNETWORK #thursdaymorning #thursdayvibes #edtechIE21 #edchat #edtech #innovation https://t.co/h8Uy3p7Fjk'",
,,
27-05-2021 13:43,"b'As we wrap up our year, the hardships, the new trials of teaching, the platforms, the software, the colored dots, the various levels of engagement - it has been, it has always been, it will always be about this - #worldclass at #CJHSpartans @HEBISDpeople #teacherlife #edchat https://t.co/DkPCH5pWMi'",
,,
27-05-2021 13:43,b'Hattie Ranking: 252 Influences And Effect Sizes Related To Student Achievement https://t.co/C62L8lonjW #edchat',
,,
27-05-2021 13:41,"b'Access high-quality nonfiction &amp; fiction books that educate, empower, &amp; entertain readers in grades PreK-12 with @timeforkids!! Sign up here: https://t.co/mheSIIRsjp #edchat #literacy #reading #education #teaching #teacherlife #crowdfunding https://t.co/F9AOX3utGm'",
,,
27-05-2021 13:38,b'MzTeachuh: Educational Links 5/27/21 https://t.co/ZgnWUDitL5 #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek https://t.co/L4TPzkw0Kb',
,,
27-05-2021 13:35,b'NEW: Teaching Media Literacy Isn\xe2\x80\x99t Optional These Days. #mschat #elachat #sschat #engchat @ncte @fbaker @RoutledgeEOE  #edchat   #Medialiteracy educator Frank Baker anticipates an urgent &amp; serious discussion about media literacy curriculum in schools.  https://t.co/6iFpEDC4QP https://t.co/QOIZ4g6fU8',
,,
27-05-2021 13:33,b'K-12 Education Strategist in Northeast US - CDW https://t.co/J2UC5ErsTs - work for a great company helping schools with their #edtech projects and more! #edchat #CDWG #CDW #greatcareer',
,,
27-05-2021 13:33,"b'This episode offers great insight on #ASD treatment needs within #K12 in a world after COVID, as well as issues with the way media portrays those on the spectrum. @sarah_eagan, @Hancock2001, and @slooterman discuss w/@LucyVN on @wherewelive. Listen now or stream anytime! #EdChat https://t.co/xtqyh5QU8h'",
,,
27-05-2021 13:30,"b""Are you taking basic security-hygiene measures to protect your #school from #Phishing attacks? Understand the cyber-risks with @Educ_Technology's latest blog: https://t.co/GQQkGrBWeF #Passwords #Edchat""",
,,
27-05-2021 13:26,b'School Development Focus group met and discussed the effects of the pandemic on schools and learning and the impact of future Ofsted inspections including the evaluation of the Education Inspection Framework #educationconsultants #edchat #headteacherchat',
,,
27-05-2021 13:25,b'Great leaders focus on developing those around them and building their leadership capacity. Be great today and commit to developing more leaders! #leadership #EduGladiators #leadupchat #leadlap #CelebratED #JoyfulLeaders #HackLearning #suptchat #edchat https://t.co/gHWgMN2uVF',
,,
27-05-2021 13:25,b'Number Patterns. Place the missing numbers in the correct spot to complete the pattern and help the truck get across! https://t.co/mCzv9RxLGA #edchat #1stchat #2ndchat #3rdchat #elemmathchat https://t.co/8Oo6YWDs2r',
,,
27-05-2021 13:24,b'ClassTechTips: 3 EdTech Webinars: A Special Series on the Essentials https://t.co/xlwE2pN2Ah #blogsIfollow #newpost #edchat',
,,
27-05-2021 13:22,"b""Take some time to get students focusing on key words!  Here's today's key word and remember to look out for the scrabble game to go with it!   #ukedchat #science #nqtchat #aqascience #aussieED #edchat #TeamScience #sciencerevision https://t.co/fyc5r1mb7X""",
,,
27-05-2021 13:19,b'Learn How @JeffGargas has built the @TeachBetter Network with the help of amazing educators.  Read more \xf0\x9f\x91\x89 https://t.co/VYJ5wm0uJv  #teachbetter #edu #education #edchat #k12 #edtech #edtechchat https://t.co/fjUMgKRe82',
,,
27-05-2021 13:18,b'Moving forward with life again. Thank you teachers. #edchat #edtechchat #edutwitter https://t.co/BtS4SZoeyR',
,,
27-05-2021 13:16,b'NEW BLOG - What can teachers learn from the ways that park rangers address contraversial topics? https://t.co/kg1kpRVJgP #edchat #sschat #history #FindYourPark #elemchat',
,,
27-05-2021 13:15,b'Now recruiting for the Fall! https://t.co/loLhAJyEuz #STEM #STEAM #ClimateScience #NSTA #NOAA #NASA #OceanScience #TeacherPD #21stCenturySkills #EdChat https://t.co/vc6Us5OOXg',
,,
